Feature ID,Taxon,Confidence
85df1fa4b9a0b795ce6326ed0b5d7b53,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae;D_5__IheB3-7;D_6__uncultured bacterium,0.981130043
c3520a116cad3e039c1a8e43fa7c3013,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Campbellbacteria;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0.999992332
1114af4010d112e9fc5aeb2741ca49da,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae,0.999999972
581be517b2e3b672f15cfc5697a7d1f8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales,0.999962657
f16a05b3c1391f5add8c3475515edf5f,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Alcanivoracaceae;D_5__Alcanivorax,0.95625288
e00cd1f52d2efae1bc7a212fe6cc14cf,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__Silvanigrella,0.981364615
bc8d71e217f45b0739c6da6100211da4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae,1
aa6cc621d6ef7c0f989eaddb7b942bc6,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__uncultured;D_6__uncultured Brumimicrobium sp.,0.873027914
1d7e9dfa81c00c85248f76059ddbff68,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales,0.758268602
97116c57da588ea743699feb6730fe6f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas,0.943966338
d785b1b40dd50520ba3cc568fe314f30,D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Sporichthyaceae;D_5__hgcI clade,0.999384453
501228d5071810673d5f544f248c33ef,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.953421646
4e9ee97aa808d2f33f7573e608ae396e,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Kryptoniales;D_4__BSV26;D_5__denitrifying bacterium enrichment culture clone NOB_2_A7;D_6__denitrifying bacterium enrichment culture clone NOB_2_A7,0.999955491
e35fdf799706150c7bf254a78ab5cfde,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Chlorella sp. CC-Bw-9;D_5__Chlorella sp. CC-Bw-9;D_6__Chlorella sp. CC-Bw-9,0.746534435
12d9706f01ed503830031aa244d617dd,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae;D_5__uncultured;D_6__uncultured Bacteroidetes/Chlorobi group bacterium,0.999987643
efcfbef97d9877c40f3aad65b38d78d7,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Acidaminococcaceae;D_5__Acidaminococcus,0.999497231
8f3dc1cea5cfa8459373f46149bf2c2e,D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Erysipelotrichaceae UCG-003,0.999999658
2aaf0033ce84e01119d693eae242046a,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Romboutsia,0.963387035
3dbe178947ff6c081b8b85ad8d6e594c,D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria,0.885621846
39218318df927538d25d0e3fac730f92,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Pseudohongiellaceae;D_5__Pseudohongiella;D_6__metagenome,0.988221707
b7d839aa99a5ed92f7e573fe9b46f009,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;D_6__Bacteroides thetaiotaomicron,0.753683123
3fd9542efa306be74023d05acd254630,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.852677542
b698e8f21f86e7f38c613efb5f258575,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.999028068
3aa318fdc045725ea2f79f55966c1e41,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999991959
4f3d1a58c4578469e8925b78bce23692,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio,1
7f905964566c1af86e48582cc214877c,D_0__Bacteria;D_1__BRC1,0.999894498
47d35f7c0ba3fc066fd1a31f41a3aa77,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__uncultured;D_6__metagenome,0.962348111
1a23f5ab8211b55f39ebea7e721d5439,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__Verruc-01;D_6__uncultured bacterium,0.798907633
933be368c664a025af17f24fec97b764,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae,0.99999999
71046565e7475927fd37dcfa47431d77,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__gut metagenome;D_6__gut metagenome,0.999999167
147d501d62af53aa8f9cb0e2e8f13d54,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides,0.931774627
8b0e668c0cd2fd7da1c113064909bfd8,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Dinghuibacter;D_6__uncultured bacterium,0.989164107
055f2a8b8b3a32eea98cf074c6d1e549,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Neisseriaceae;D_5__uncultured;D_6__uncultured beta proteobacterium,0.77305647
a97bbe3235faf3c83f15b88c16746c63,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium,0.99999954
98aaddfc3162f1cc9f308cc008748a28,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia,0.983930004
fb1f62c2863cb2269bae8791cbfe66bf,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.954658882
c70ff87242db4826b5bea92839dc5769,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae,0.999995752
18a328074e03dbfbf147da1ce4beb4e0,D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11 terrestrial group,1
c4edc219925e38d0e6ef3c9ff4afa051,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria,0.999999999
4bd28185a99d30ef5705a49f3547fa83,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae,0.998481903
f9b300733bbac78cbad01e527928c081,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__BD1-7 clade;D_6__uncultured gamma proteobacterium,0.894627361
a1e95cd212e3039cb0f79d9f9a9a8d8b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17;D_5__uncultured Bacteroidetes bacterium;D_6__uncultured Bacteroidetes bacterium,0.719993391
11fb8280efc5c6f3bca6c4784d96a9a5,D_0__Bacteria;D_1__Synergistetes;D_2__Synergistia;D_3__Synergistales;D_4__Synergistaceae;D_5__uncultured;D_6__uncultured bacterium mle1-42,0.728574787
e1140a33439fc1f589edc6c3e4e4856f,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides,0.999999994
3a5cc52073f0cd3dd398163761538079,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Aquaspirillaceae;D_5__Aquaspirillum;D_6__Aquaspirillum putridiconchylium,0.999999905
c90162a354dd3d99ca6393783984e0ec,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.982417708
413d542cf0695cb3a096f21589f9be6b,D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria;D_3__Gastranaerophilales,1
005b3b854bca19eba06741d0152eda84,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Vibrionales;D_4__Vibrionaceae;D_5__Vibrio,0.987410218
e01f3c4061e33826dd5e6570f3e8beb9,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__Ilumatobacter;D_6__Ilumatobacter nonamiensis YM16-303,0.942028652
47a980e11c7dae9b397aa64354311687,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Zambryskibacteria,0.999929923
2511d80da4ff748d206c5268467a7beb,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospira,0.999888669
e87a328c8759c741eda7c7fe6b01d9ee,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Limnohabitans,0.805618128
d5eeb23c63ea527d74ce54cc58fd89e6,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Pseudoalteromonadaceae;D_5__Pseudoalteromonas,0.999698951
b4ab5c49fe466277a06f6d511ec88cd5,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas;D_6__uncultured prokaryote,0.974225786
edadb33299969f49cfcf73a76d7211c3,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Wolfebacteria,0.881734062
ad3c1739fff66f00a72e5c25af74d94c,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_4__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_5__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_6__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7,0.969895335
2a2509d31eb837f091a3578fba3dcfea,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas,0.999997807
42c28558bb862475ad147a1cc804abb1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__Dechloromonas,0.825295516
5bf98471d22e5d62c898228ebe996e2a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium;D_6__Sphingobium yanoikuyae,0.787818035
4a7c549eb96c770aa0e0d80da369f220,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Reinekea,0.999956098
bb92cd25d747b173a56687b3a60fb4bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade,0.999060632
3f7e6e8a9d153b9094e369a241cd7441,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-014,0.999999978
33bb13e6419a49ab1e816803431ac942,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group;D_6__uncultured Ilumatobacter sp.,0.809081977
484c7c3299f70081ac15354703a0185e,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__LD29;D_6__uncultured marine bacterium,0.998924254
0b773697f97f19c0727fc9f30f3e2a05,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_4__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_5__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_6__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,0.955706674
2ae619baeb2fd14b2b5aeedd0ae015dd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Heterosigma akashiwo;D_6__Heterosigma akashiwo,0.999999851
eac2d5e40b38126853e0931e521ba9d2,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Gallionellaceae;D_5__Gallionella;D_6__uncultured bacterium,0.816091023
fc158d7154b69886e5a00dfb17ccc8f7,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 9,0.999999634
0e4b5094d14f31ba0793196b6e5e71b2,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Thalassotalea,0.998876904
bea9fdf9b588538a40701052c9889cd7,D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia;D_3__Lineage IV;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.969888149
4453fb0dc96919dbbef0cdf9f256c974,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Succinivibrionaceae;D_5__Succinivibrio,0.906988066
6f08ec215c7bf4e4f4049d3aff790300,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade,0.999985522
e8afdbb127d2a215680894c17b46ac50,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae,0.999999998
f8d7c43ba4ade1fd2136a0f8048bb3cc,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Bacteriovorax;D_6__uncultured bacterium,0.929218137
e114737fbca4f4e4a567edd3363f807a,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas;D_6__uncultured prokaryote,0.800175811
7381435d53260fe8b19a334ad9153593,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999996174
ebbfa94273dc5ac57a2365bd91a7f735,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.912018478
336a3753208f8a4e816b8500125ce2a4,D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Holophagales;D_4__Holophagaceae;D_5__marine group;D_6__uncultured bacterium,0.967711556
b990b02d1493be8ab2a9b65bc5a82a55,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria;D_3__Candidatus Kaiserbacteria,1
fda730beb53db06e5740e48a0edfeb29,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__AKYH767;D_5__uncultured bacterium;D_6__uncultured bacterium,0.973927946
22d029883f9834e622559967f9b8e956,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999736
9e72df029dae46e5b0ca36a7562cbe6b,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__GOUTA6,0.7295456
6fa7b45908b03d3d860ba04db9e84948,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.985392616
90664708e96ebf2dd1db34e6003d65ba,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast,0.999997389
5c6f9cdc2837b1655d5f24729e9b740e,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999992884
3c19a07629c3de09c99865f134f14e8e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Ectothiorhodospirales;D_4__Thioalkalispiraceae;D_5__SS1-B-09-64;D_6__uncultured bacterium,0.975537902
7c2123980f53831c95260e865c536037,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999998349
43fb5a6f54c99eeba8ff5a7ad5e60c3e,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__archaeon GW2011_AR17;D_4__archaeon GW2011_AR17;D_5__archaeon GW2011_AR17;D_6__archaeon GW2011_AR17,0.999610192
db83795a14294306fa482fef43f59ee4,D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira,1
a9fc8aaa2d04bd2bc992d6775429bce9,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Acidiferrobacterales;D_4__Acidiferrobacteraceae;D_5__Sulfurifustis;D_6__uncultured gamma proteobacterium,0.743180538
75d816d8f321d454d20095cabe71068f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02,0.999999999
a1ad909b2d9b03790783782d4e2b4792,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae,1
659353e28aec82bb6d68dba560d6a84a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae,0.999960285
70ab6d4c634e758318ec7e000558d79e,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.998697437
d4bd586fb93be19ca6fc038600d10397,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium,0.999999968
01b33d694f84daf8515256656d7c16c1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured,0.897796744
87ce899d7a1b8d83000707d3f1cfc53a,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999957
13e31b1a009dfe05582ac792deee2968,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1,0.999608843
d564711c1f60fa02d4e1f25cc538376a,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.996470804
06e470efea1d61094bfb739f6e8f8aea,D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.994744984
0008ca7832f1e0319e2da9cfd66768e8,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;D_6__uncultured bacterium,0.883656604
c372fd357a0fa8e9ea9e8e3b4e141e0f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium,0.976126485
6b29b099b2bd052468c507484a77aa44,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae,0.999993671
856ff2750a720921b0a1fa1556b7b1a6,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999997
44f1275c83aaeaa36556dc42b83cc8a0,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999968
1971175b79235d58e38b87c20f359727,D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Thiovulaceae;D_5__Sulfurimonas;D_6__uncultured Campylobacterales bacterium,0.965499723
3cf109a7d8bf3621366b9ed35ff23192,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Diapherotrites archaeon ADurb.Bin253;D_4__Candidatus Diapherotrites archaeon ADurb.Bin253;D_5__Candidatus Diapherotrites archaeon ADurb.Bin253;D_6__Candidatus Diapherotrites archaeon ADurb.Bin253,0.733239846
a4456d47cc340a5f9127c63673016e09,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Pythium insidiosum;D_6__Pythium insidiosum,0.877393671
2baa2a81ffa1bd86ae44165142037a13,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__uncultured,0.99979874
d6f8088e54d9a25c5c01c01f3f7a52cf,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides,0.999999995
69da5a995909ba6a7745831f5bd43511,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;D_6__uncultured bacterium,0.799679403
f73e3db3477035e2916fb4ca2458a8f8,D_0__Bacteria,0.999997635
45784d13dc96d1be14b2cd4accb08bcd,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Veillonella,0.996358658
d6d71c23808da18738bb81418cf821b1,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Luteolibacter;D_6__unidentified marine bacterioplankton,0.79652256
e3c31cf679f39d5ae5210091251e96c1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.987963951
6e95768409cc986698aa68ea02f4ca8b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium,0.810032388
62245bdd5e53c199f1bec3ebebaef575,D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__XBB1006;D_6__uncultured bacterium,0.956871349
5427e5e76e04143a88a6bca111e3f0ff,D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosoarchaeum;D_6__uncultured archaeon,0.848450105
b6c6da48f0da9170e85b1e4e65453961,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Chitinibacteraceae;D_5__Formivibrio;D_6__uncultured bacterium,0.99994571
8a5d4286deaba894fc55d99a780372d6,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured,0.99993059
915c0e5d8436d052b8b84554ece34f94,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.999161852
07f66617400c5e68a1531d1ea927a179,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__GOUTA6;D_6__uncultured bacterium,0.956150961
9259a463f2bf0db7f119652dbe847882,D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.992650273
0c8b12f6e73eaf0b4e06b842acd13bec,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__T34;D_5__metagenome;D_6__metagenome,0.999670587
707bd49b92513941c40540970f150a2b,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides,0.999999992
ea5f2e40778472134f23d572daa2a7e5,D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Kryptoniales;D_4__BSV26;D_5__Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21;D_6__Ignavibacteria bacterium RIFCSPLOWO2_12_FULL_56_21,0.784789527
4e8be7a7153353eee53e128bd8089e0a,D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6,0.99998648
d405689aa51f86a1262b35cb497597e0,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24;D_3__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24;D_4__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24;D_5__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24;D_6__Omnitrophica WOR_2 bacterium RIFCSPLOWO2_12_FULL_51_24,0.990301663
64d14075c67712012718ac4da167834a,D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira,1
4ced6c653c5fafbcf1026778f88c1b25,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Shewanellaceae;D_5__Shewanella,0.99994596
a0ce4e96611d9784781e2cb0fedb4e88,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999992605
